token;freq
sɥiaʒ;2
ɔval;86
etɑ̃p;73
kɔɔ̃;20
pɔɛsl;3
dʀwɛ;42
tʀublɑ̃;7
mö;15
nə̀ʒ;33
adjœ;33
sʃwə;44
ʀɥɔf;2
fạm;23
văn;44
đòŋ;25
ziń;95
blwɛ̃;10
pjɑ̃t;12
ljɔp;8
tɛʀp;7
yjljo;1
stɔ;12
nɛʀv;47
bjys;168
maiø;23
bʀɑ̃ləs;4
nae;24
pljys;3
mɔɑ̃ʃ;18
ə̀s;7
anɔ̃;48
ɲyʀ;9
amɛ̃t;1
laieɛ̃;1
kov;6
vʀjo;5
sfɛ̃ʒ;8
ʒœksl;1
vwajœz;7
pasp;1
davɑ̃;1
bɛʀkk;19
vask;13
ɡuʀk;1
pʀiʃ;1
pejɛ̃;9
ɲjaʀ;22
tʀwaʀ;2
pʀɛl;6
fujləʀ;14
anɛ;17
aɡlae;10
pɑ̃pʀə;1
aʀjɔ̃;7
swajəʀ;2
wəis;55
paʀm;156
spɔʀt;10
zəɛ;20
ian;19
käʀ;3
ʃjɔʀ;71
mwajol;2
mÿnt;1
ʀý;4
ʒjā;3
儒家;1
ʀýɡzɥe;1
儒学;1
孔夫子;1
lǐɡzɥe;1
理学;2
daɔɡzɥe;1
道学;1
ɡzīn;4
ɡzɥe;2
心学;3
漢学;1
pjao;3
父母愛之;1
五伦;1
五常;1
禮;1
徐復觀;1
牟宗三;1
ʒiɛ̃ɡ;4
周公;1
tʃuɑ̃ɡ;2
tsø;9
致誠;1
中和;1
孟子;1
ɡzœ̃;15
孫子;1
ɡzɛ̃ɡ;25
人性;1
韩非子;1
ɡlao;1
讖緯;1
郑玄;1
ɡɥo;93
ksjɑ̃ɡ;32
ksjy;21
zyɑ̃ɡ;22
melɔ̃;81
ljɑ̃ɡ;36
liɡzy;7
理;1
天理;1
kjɔ̃;5
窮理;1
格物;1
ʒjɥiyɑ̃;1
ɡɥidɑ̃;12
beiʀ;13
wen;1
mjao;19
文庙;1
ʃɔzɔ̌n;1
leaʀk;6
백호;1
청룡;1
주작;1
현무;1
təɔk;5
휴전선;1
休戰線;1
신라;2
baɛkʒ;8
백제;1
고구려;1
가야;1
발해;1
고려;2
이순신;2
pask;1
wɔɔk;6
ætəʀ;15
ədu;2
ksksji;16
dwiʀ;2
kɔ̃ɡaʀ;10
büe;4
sʃat;19
blu;175
kɔ̃z;1
ɔʀɑ̃t;4
ljtəs;20
kɔ̃vɛʀ;20
ɡɥeɛ̃;13
amiʀ;37
ilm;5
tɛɑ̃t;16
twɛn;4
fʀəz;11
wm;6
əɛʀ;15
djɑ̃s;44
pʀjəs;2
doɡ;13
sɛ̃s;10
fœjlaʀ;5
fwi;35
ɡain;5
ptfə;3
vatk;2
patk;1
amɔʀɡɔ́;4
viɡɑ̃;8
lasʒ;4
sjɔt;3
lö;11
kɔ̃fja;32
pijə̀ʀɑ̃;7
klast;27
dʀio;1
pljɛʀɑ̃;15
tikɔ́;7
simɔ̄;3
bɔ̄sɔ̄;2
tɔbɔ̄;2
yʃibɔ̄;2
kəjiɔ̄;1
təja;22
kijjəʀ;4
ɔ̄ɡa;6
mawa;21
bjia;43
maʀɔ̃;1
kawajɛʀ;14
fejɛʀ;7
vea;33
niɔb;5
alnk;1
ype;3
dɡʀ;1
əfʀaim;7
ɡlɑ̃tɑ̃t;3
ŋyt;1
iaun;24
lb;4
nsi;8
tʃo;12
nkɔ̃ɡ;2
edea;2
ŋaun;4
ŋɔa;1
əke;1
bɥea;3
dsʃɑ̃ɡ;3
əbo;38
kʀtv;2
ltm;1
ʀts;25
əwɔ̃;7
ɡbaia;6
iaiwe;2
ŋœ̃;4
mbɑ̃ɡ;13
nty;2
ntɑ̃;3
ɡum;10
la';1
ŋɔ̃;8
nʒjɑ̃;1
mbu;9
ŋnje;1
ŋni;1
əʀy;8
ləaf;20
ʒapʃ;2
waa;20
nkɥi;1
ʀoo;1
aʃy;3
əkɑ̃;12
ʀɛjs;1
mey;14
lœvʀ;22
ʀaɑ̃;5
ɡlɑ̃dəs;90
ɡlɑ̃də;76
edyɑ̃;19
sjav;5
ʒukstɑ̃;9
toi;11
uja;4
ʒz;3
aleut;27
kɛv;25
ɡəœʀ;7
puf;1
ɡaiaʒ;1
kuʀsɑ̃;1
kɡf;2
mjau;4
kuʀʀ;8
ɡbʀ;7
kasm;11
zwa;45
tkə;5
mnə;8
ʒydʒ;18
dʀɛd;1
ɡœnm;5
dʀɔɔ̃;3
waaɡ;2
bʀɔo;21
əni;66
stʀif;2
silɑ̃;14
blam;17
skʀɑ̃blə;5
yby;11
ljzə;3
saɑ̃ɡ;6
sykɔ̄;2
vəɡzij;1
afif;2
ɛbm;2
stʀɔs;6
sɛkk;31
pɛʀn;31
yɡɔ̃;4
dɡt;7
aɡzal;1
nfk;7
tʀɔɛ̃;3
kb;33
ʃə̀k;43
ʒkb;2
tijjy;2
καὶ;2
σύ;1
τέκνον;1
sý;1
vɔɔʀd;9
ʒɑ̃v;4
bʀujle;26
blun;7
bljœ;2
bʀam;17
ʀjɛʀɑ̃;5
wiv;2
dlɛs;1
kɔ̃tuʀnɑ̃;7
ədwaʀ;65
dœn;42
pʀik;7
dbaz;2
œ̃k;16
dmp;4
kpsə;2
vakpk;1
kskpk;2
kʀəo;2
ɡaʀmʀ;1
tze;2
ɔbɔl;4
ene;36
bujl;14
jɔn;2
aloi;13
ɡɥaʀm;1
ʒɑ̃ds;15
ypʀi;6
dʀakɔ̄n;1
bav;22
sɛʀk;7
tʀjast;1
mystə̂́;2
peik;6
mm;5
ἑορτή;1
eɔʀ;2
τελετή;1
ὄργια;2
ὀργιασμός;1
bʀakt;21
bjad;19
ɡʀœs;1
emə̀s;6
mɔɡzi;4
δεσποίνα;1
tʀaism;5
neal;51
asʃɔf;2
sifʀ;4
ʀjɑ̃sə;63
ʃjas;26
nsk;16
tʀɥɛl;8
kʀf;7
tʀjɑ̃;7
ksksᵉ;1
stʀəs;15
mjɑ̃tə;6
ɡʀɔwt;14
ɔvy;27
oɡzin;11
aʒyst;11
vjuʀ;6
ʒɛ̃bl;1
klœs;4
aʀbl;1
dm;55
fw;9
natl;1
dɔva;6
lɑ̃ɡts;1
zɔɔl;1
vəal;4
ɔnəj;1
sʃÿ;22
dtim;3
klən;9
ε;79
abɛɡɡ;5
kleaz;15
sʃÿt;29
aʀeo;12
ʀaav;5
bʀøn;20
nɑ̃dt;4
ladn;1
taɡzəl;2
ʃoln;4
ʀeat;46
kyʀl;8
fjɔl;6
tʀɔpsʃ;3
fʀitzsʃ;1
ʀaʀd;28
ɡʀä;7
ʀɔvski;4
kʀɔw;81
pʀɔt;14
knɔ;5
knɔʀʀ;6
witsʃ;13
tsɛ;9
mwatʀ;1
pʀɛ̃ɡl;9
lau;10
paʀʀ;19
pɔpl;6
loid;147
mjas;33
ʀyžiǩ;2
sʃylt;21
sʃʀɔkk;2
nɔɡ̆;5
zdɑ̃;4
stas;37
səj;13
svɛ;31
tob;14
njaiv;4
tsʃy;15
ɡaɛf;2
vɔɛɡ;1
wÿ;4
fɔɡzid;5
し;3
死;1
零;1
三百零二;1
十一;1
百十一;1
一百一十一;1
千百十一;1
一千一百一十一;1
一万;1
万;1
tɛlf;2
vjɛf;3
fiʒɑ̃;4
ʀɔɔs;1
izaʀ;27
dɑ̃ɡləs;6
pʀɔp;6
pjɔt;7
aaʀn;3
ytəʀ;5
aty;3
dɛ̄;2
klīnā;1
sjɔ̄;2
amī;2
istä;1
mɑ̃tā;2
bʀā;11
bʀāļjɑ̃;1
lyγa;1
lÿʒ;1
ɔ̄ṭy;3
yṭaṇ;3
ɡaiɛ;3
上海话;1
温州话;1
广东话;1
台湾话;1
sān;2
潮汕话;1
潮州话;1
lsɑ̃;3
fʀəɔtf;2
stʀɑ̃ɡt;5
kbm;11
nɔwn;13
bybl;11
bɔbl;1
skat;20
mkkʀa;2
pwəi;1
ɡij;1
mɛʀkl;11
ɡʃk;4
ɡpɡ;6
ɔpɑ̃sl;6
abɑ̃ɡ;1
bœl;6
ɔbø;1
liʒ;19
lɑ̃ɡk;1
ʀɑ̃ɡdə;1
swəa;7
kəɔ̃;5
piy;6
삼성;1
한국;1
piɔ̆n;2
iyk;12
sœŋ;11
zɔ̃tl;1
kwajo;16
tlaiy;1
ɔpœ̃;3
sazɔ́n;1
miksjɔt;3
mudʀ;6
ʒət;10
alɑ̃bʀ;2
pəɲo;8
kɔatl;31
kaiɔt;1
fəɲik;2
təʀia;5
latl;8
ʀɑ̃ʃs;11
kəzɔ́n;3
ɥakl;1
kɔstl;1
təɲo;3
kɛjɑ̃;1
aʃjɔt;2
ksta;1
kɛb;39
stɑ̃ds;16
nala;6
akɥio;1
pilin;2
ʀaiɔ́n;1
ɥat;1
pjan;18
nɔstl;1
afm;1
mkl;2
kʀɔb;77
aksn;1
inəʀi;4
ɑ̃dʀə;43
ʒəɛ̃;2
edʀik;17
ɡlisɑ̃;7
leit;2
ntk;2
bɔɡzid;1
ɔdɔʀ;13
tɑ̃pt;2
yzɛ̃ɡ;24
fein;280
tilksɑ̃;21
ljɛb;10
ʀœ̃ʒ;8
fejəʀ;9
tejəʀ;1
ʀewa;36
fei;24
pɔɔɛ̃ɡ;5
daba;1
izɔɑ̃;6
ʀaksɑ̃;4
anɔɡzi;7
ɔtʀɔp;10
ɑ̃pk;18
pdə;4
sfɛ̃k;6
feism;3
vɔɡza;2
kɑ̃pə;35
fsa;8
kɔ̃klyɑ̃t;8
etil;11
ksjo;9
knpn;27
fɔ̃ʒ;5
ksʀpn;6
ʒizk;1
fœvʀ;11
wkaʀʀ;1
ɡasm;16
bod;13
tsɔ̃;10
nyʀʒ;24
futɑ̃;1
ʃjœz;1
kujl;3
ʀʀɔz;1
paʀtʀ;1
pelaʀd;8
sɛ̃kt;13
pelɑ̃ʒ;3
pelaʀ;16
ʒawi;15
pʀas;39
kɔnaʀ;4
bʀif;10
slu;3
kɔtʀ;3
ʀɛp;13
fujlœʀ;7
yblik;2
tʀŏk;1
beʀ;3
styʀ;59
ɡʀɛ̃s;3
fɛ̃dʀ;6
bukk;7
kʀɔtʃ;2
twiz;8
bəɛtl;3
ljwad;1
kɔvaʀ;1
dɔb;29
alø;5
fitʃ;13
lɔɑ̃;40
ŋys;39
maiɔ̃b;3
mbo;28
mwiɔ̃;1
kão;5
ɔɡwe;1
mbe;1
mfɔa;1
nky;13
ɔɡɔwe;7
ɡjlɛ̃;14
abʀɔʒɑ̃;2
ŋwa;8
bjɛɑ̃;2
ɔœvʀ;24
ɔku;4
buɑ̃;5
iɔ̃b;4
bəɑ̃b;1
ɲis;17
kɑ̃ʒə;17
kwia;10
tsəi;1
kwiu;4
kɥiy;12
mbəʀ;1
nzə;4
vijwa;6
əwo;4
nkəi;3
mfi;1
ipt;1
ʃely;8
snpk;1
tək;10
bɑ̃bəs;1
kwəl;1
zap;3
zao;52
mav;8
mwə;15
fdp;12
ətum;1
dʀtv;1
nkə;2
mfu;4
ʀsi;5
zp;10
fü;83
apɛsɑ̃;9
bɛ̃kÿst;1
ساحل;1
العاج;1
кот;1
д;6
ələfantk;1
象牙海岸;1
科特迪瓦;1
əbyʀ;2
bau;60
aɲi;9
ɛbʀje;2
aɲe;1
stə̀n;8
iau;4
ɔdjɛ̃;3
bwajœ;2
ʀɡf;5
ɲɔa;3
ʀɡp;2
aɡwa;1
ɡbɑ̃;1
ɛfje;1
abʀɔ̃;4
ebʀje;6
epaʀɲɑ̃;6
ɡbɛ̃;1
bü;11
lɑ̃ɡlə;2
adju;1
ɡɥeu;1
skɔa;2
kkaf;1
ebyʀ;1
staɲ;21
ɡɥeji;8
mʒp;1
mpi;6
fafn;2
zəo;28
mfa;7
ɛkʀa;1
kœs;4
ɑ̃stp;2
fdfp;1
adja;18
kʀul;5
kəɑ̃;10
abwɛ;1
pɔas;1
blɛkk;2
ɡbiʃ;1
zau;3
bjɛt;3
dɥe;19
ndu;1
ɡbɔ̃;1
kawa;2
azək;6
sewe;1
knp;14
ʀti;7
ɡbeɡ;1
ɡɥei;2
dum;32
ʀɔɔ;51
keji;1
nʒɔkk;1
ʒei;1
mbɔkk;2
tuɑ̃;26
kwas;22
ʒaʃ;3
səao;3
zav;4
ʀiɡz;20
ʀfs;1
sʒɛ;4
ivi;17
ʀaǩɑ̃;2
pʀɔø;1
ʀisn;1
kvaʀ;2
ʒəšak;1
žy;14
ɔpḱin;1
ɔpḱi;1
ʒskə;1
ʀaž;5
skɔɡ;5
vaʀs;4
vɛ̃ʒ;14
ymaɡ;2
ʒyb;7
vʀɑ̃ǩiḱ;1
lɔǩɛ;1
ʀɛǩ;4
dɑ̃ǩə;1
škʀi;1
iɡʀan;1
kaš;1
tiš;1
lašḱi;1
kɔʀǩy;1
mɔš;1
klje;4
stikk;36
tʒ;6
vz;4
nz;2
sʒ;6
tɡ;12
etʀi;6
maoism;6
eklɔsɑ̃;9
fʀəak;16
dyksɡzi;1
sjɛkl;3
ɑ̃tão;6
simɑ̃;6
nana;4
səza;9
afɔ̃;26
amil;16
pɛɡk;25
œjlɛ;33
pɛkv;12
mpd;9
ɑ̃tɔ́;98
pijɔw;3
ɛmɡ;1
tji;2
baœ;2
kkəja;1
tjɔ;3
ɔʀɛjlaʀ;1
niʃɑ̃;8
ɡɔɑ̃;8
pɛʀk;10
njɔ;2
vatʀ;2
kauɑn;4
aɡɔa;5
fakv;1
kʀju;2
apʀe;1
baɔ̃;2
piji;5
nian;39
sund;1
ʀfik;1
bʀim;1
ʀask;32
skɔ;35
ilɑ̃ɡ;2
mkatʀ;2
mkatʃ;1
ʀəiɲ;34
sɔœf;2
ʀujle;24
pelœz;2
pad;13
lüɑ̃;1
ʃɑ̃tʀə;34
blwaj;9
dufl;4
vijɛʀ;3
saat;2
ɛʀn;59
ʒjɛm;1
ɲəol;10
dɛln;14
tjɛs;23
ɔ̃ɡʀ;3
mɡp;6
ɛp;27
bjə̀vʀ;47
fsɡt;2
sɛlv;24
ipu;9
dʀwaʀ;10
ɡlawi;4
iɛʀʀ;42
ɲv;1
bløɛ;29
npn;5
ɔʒi;39
deit;3
yzɥaʀ;2
ɔljœ̃;1
aɡɔaʀ;4
aɡli;3
twajl;1
stə̀ʀ;9
bijɔt;7
zjan;13
ʀidɡ;20
lfn;2
njeɛ̃;1
kɔ̃fɛ;5
vim;1
ɡɔʀn;27
ɔblat;13
sʃwɑ̃kk;3
djaɲ;26
əʃ;31
ʒuʀd;3
mom;13
smain;8
ɔɲa;4
sʃaaʀ;3
maks;6
kəɛ;21
tʀz;4
vylɡ;4
tyks;9
avjak;2
apɑ̃;25
kɔ̃tʀaktɑ̃;13
tsɛl;3
tzo;6
ʃyʒ;3
tadi;9
dijo;79
zɥaʀt;1
lɔʒia;7
istɔ́;13
pəʀý;13
lətin;1
ʒəɔlɔ́;1
twɑ̃;21
bʀiʀ;4
kʀɔf;42
tÿʀk;5
knʒ;2
msnbk;2
knfn;2
šnw;1
šn;1
sw;14
mnš;1
bȝ;3
ʀˁ;6
nṯʀw;1
šw;1
ʀɑ̃p;45
pjas;47
ɔbo;24
mkaʀ;7
bɛjlaʀ;3
əbəʀ;13
dwɑ̃;3
idjɔt;3
aɛʀn;8
fyd;2
blvd;1
lyɡza;9
wfk;1
χείρ;1
πρᾶξις;1
ifək;6
mnə̀s;2
teɔaʀ;3
miɔa;1
aɛkk;1
ʀky;1
dɑ̃sk;3
ɔdɑ̃s;6
ʀnkp;3
dʀɔ;7
dvo;50
ikak;1
dʀɑ̃ts;3
nɛ̃ʒ;12
ljɑ̃z;8
bjə;27
ɡlikk;6
iʀɛ;17
laʒɑ̃;2
etuʀ;20
ɔpjoid;12
wilk;41
pɛsl;4
siyʀ;1
sio;9
fʀikk;14
sʃlo;7
djə̀m;11
bʀiym;1
tœm;6
ʀjɔʀɑ̃;16
tʀɔo;41
nɔkk;53
lɔdʒ;24
kkas;10
kaʀb;7
lwœʀ;3
ital;4
slj;23
ət;25
ʀɛɡɡæ;1
yy;13
nəj;18
aʃə̂t;1
ʀīk;1
kʀjys;2
fiksjəʀ;4
splÿ;1
evə̀n;2
ɔʒœ̃;1
āʒī;1
aʒit;12
ɡlœʀ;36
kɔ̃sju;6
åk;5
madi;5
kɔ̃syltɑ̃;7
pɛʀm;11
faɔ̃;7
ɡʀjɛ̃;29
sləi;6
nɔɛd;1
ʒjæ;2
fʒɔʀ;42
ɔdyʀ;1
zɛlʒ;1
eɡoik;1
blə̂m;3
ɡʃo;1
kɔ̃vjəʀ;1
sjaka;1
amazza;1
ɡis;56
kɔɔ;5
ɡʀəɛk;3
ɛtʀɑ̃;7
kʀɛf;3
lud;3
mae;16
mwaja;105
ɔwajo;1
ytɛ;3
ɥas;53
ibo;10
ykak;2
epʀɑ̃;11
idij;14
əɡzɔʀd;9
kɔ̃vɔkɑ̃;5
sʃɛ;20
splɛɑ̃;22
vɛʀv;20
tʀea;17
fɔʀɡ;32
sʃisʃ;2
tɑnäy;3
vjɛʀn;15
lə̀m;17
ʀjol;10
desa;13
swə;52
knʀtl;9
té;23
kʀjɛ̃;13
sʃə̀m;11
mə̀m;56
kljsmə;10
adɔs;3
eɡoist;22
ɔ̃ɡl;34
jijijiji;2
ж;3
iksl;1
blɑ̃təs;6
vjiji;2
ksjiji;3
ksvjiji;1
ksksjiji;2
ksksksks;3
dklks;1
dkkkk;1
φ;20
siↄ;1
kꟾↄ;1
iↄ;1
ꟾↄ;1
ↄ;4
ktz;2
ksksvıı;1
ı;2
vııȷ;2
vııı;1
ksksksji;3
spu;37
aləɡzəji;57
tsjɔl;13
ɔbɛʀt;11
wɛʀn;37
sän;32
aləɡzəi;13
ljɔv;11
vjɛv;35
səv;4
snik;3
mko;7
ʃaw;12
ilɑ̃;45
vəjɔʀ;15
polm;2
kiɥy;7
旧跡時代;1
taiɔ̄;3
jəi;10
kȳ;12
kɛstʀɑ̃;3
kjiy;2
ʃjy;15
ɔ̄nɛ̃;3
fɛʀnão;5
jəja;131
dəjo;86
ɔnɔ̄;3
kji;45
tɑnɔ̄;27
tsɥio;6
pld;103
mjik;7
sɛ̃zɔ̄;40
nɛš;26
biʀn;51
kma;27
tʃɑ̃ɡ;88
kwo;36
黙殺;1
kɔ̃fə̀;3
ʒɛkt;14
nwajotɑ̃;1
ρ;14
pləɡza;6
ℓ;9
itʀjiia;2
vjaɡ;4
ɡɥal;34
spɛkk;7
stʀy;26
fləisʃ;2
njəl;23
ʀaɡ̀;2
aɔst;60
fʀju;14
ɲɔk;5
kɔzz;8
aɡlja;4
pəz;19
ɡjla;18
sjyk;6
pjən;3
zeo;7
ɡljat;1
sbʀo;3
ymi;61
ɡljɔl;1
ɲea;3
sɔt;10
ɔljo;3
stʀak;6
sfo;5
ɡləz;3
ʃɛʀm;1
nepi;1
tʀɔ̀;1
vɔv;4
siʀɔ̀;1
ʒəwÿʀ;1
abʀy;17
ɡʀɔa;2
tʀwaja;18
tʀəpɔ̀;1
sɔav;2
tʀɛb;5
dɔkɡ;2
sba;3
abʀyzz;17
zɛz;4
snakk;4
mazə̈;1
tylə̈;1
pɑ̃də;23
zaio;5
flɔn;6
stʀje;17
kapʀ;13
ɲɛz;4
ɔzəi;15
lɛks;8
mɔ̃sy;1
ʒjyɡ;1
mɔ̀ʃ;1
kɔ̃tɔʀ;3
bɥɔ̃;6
yʒja;2
ləkÿʃ;1
aʒystɑ̃;2
kjod;2
kajl;2
kelaʒ;1
kʀœ̃bl;3
stəa;42
dʀaz;5
ɔ̃bl;12
bast;19
pela;3
stəak;4
nov;1
tʃod;1
vod;2
tauk;1
blɔɡɑ̃;1
mapl;11
ʀjɑnəs;36
peyt;4
latʃ;10
alɔz;14
ʀiʀɑ̃;21
nɔaɡ;3
väʀm;1
ɔvɑ̃;17
skʀapl;2
baiu;19
ɔpo;21
kawan;1
ɥiz;7
tʀək;2
pwatin;1
ɡʀid;5
aʃat;2
tɔas;11
myɡ;2
lœ̃ʃ;1
ʀɔas;5
ɑ̃ds;28
waiɑn;31
bʀœ̃ʃ;2
lɔaf;3
bəf;11
suz;9
toʒɑ̃;1
skɔtʃ;7
sʀɛ̃;5
kʀəɔl;9
maktʀ;1
tʀɑ̃pɑ̃t;2
maɥi;20
bif;19
wɛkk;3
təak;3
blt;1
emɛ̃;6
spätzl;1
bɔwaja;1
bujla;4
lasʃ;6
stɛw;7
fʀɔɡ;19
tɔkk;11
kklə;18
əjɛ;7
akɔʀn;3
flak;52
latk;2
ɔlək;32
ɔ̃jɔ̃;6
msɛ̃;20
eply;9
təɛ;3
ʀɑ̃ps;1
ɡjɛʀ;25
dʀœ̃k;3
stʀɔ̃b;1
skœ̃;5
bapl;1
fœj;7
ɔ̄i;19
ʃab;33
bjałi;14
skɔn;4
byɲ;3
maʀbl;7
pfɑn;1
fʀjabl;14
ʃɛvʀ;1
kʀɑ̃z;11
listan;1
sjýn;3
pylk;4
nəjaʀ;4
vaksja;1
kaʀdi;1
piɲa;7
mkkəl;1
ʀip;12
dʀɑ̃k;1
pwátin;1
skii;1
pɔɔ̃;24
ɡlɛ̃ɡ;11
bwœz;8
fʀɛt;18
stʀaw;12
spiz;22
məal;3
kkəj;2
blaɡ;38
kɔ̃fit;3
ɡʀɔɔ̃;5
nəapl;2
vjɛt;12
tʀifl;3
ɔʀəo;1
ʀɑ̃pɑ̃t;2
kiɡɔ̄;1
mɔʀɑ̃;12
øʀ;31
kild;6
loɑ̃;27
malmɔ;14
mɛlb;2
møn;1
idɛ̃ɡ;2
skɔvøʒ;2
dənå;1
stɔʀå;1
dfb;5
sʒæl;3
nɥyk;2
møl;5
ləøʒ;1
nəøʒ;1
vɑ̃stʀə;7
løkk;3
pɛsk;2
maɛʀsk;2
ɔlyf;5
dsb;1
bijœ̃;2
flɛɡ;2
inɥit;47
ʀoiɑn;3
ɡvy;1
pʀə̂ʃ;53
kɥɛjlɑ̃t;10
smøʀ;1
bliksɑ̃;9
ɛkkɛʀ;11
købk;1
søi;3
wijœ̃;1
mɛjn;2
ɛtsʃ;2
ʒøʀ;14
ʒøʀn;10
tɔʀv;2
abil;1
klis;39
sids;2
ʀɛfn;2
ɔbəl;4
bʒaʀn;9
ʀjis;9
wta;14
tʀjə;7
əlif;4
ʀœjlj;6
nylf;43
yzyʀpɑ̃;2
eʀe;15
tɔal;6
dujlaʒ;5
wɑ̃dəs;5
daň;1
dɔɛ̃d;1
alö;2
ɲœf;10
wɑ̃də;3
eni;5
məjɛʀ;16
bɡm;2
sjəjə̀;24
ʀɑ̃ʃəs;2
mœvʀ;2
ʃap;39
elwaz;2
ktɡ;1
ktm;5
ɔɲɔ̃;4
kwajlɔt;10
subʀ;7
ʃeləɡzɔ̃;2
ʒuɲ;2
maiʃ;2
vjɔt;10
fʀasn;4
bɥā;2
dɥin;2
dəyl;28
wɛld;4
mə̀ɡ;45
ɡɥeɑ̃;15
fksm;2
fuʀɡ;1
ljaʀd;8
vyjla;3
sʃikk;9
vyjl;23
dəy;2
saɛvʀ;1
bujle;13
bʀɔɲ;5
moʒ;14
twɛ;6
ujləʀ;36
fujlu;4
tld;9
ləaʃ;10
maaf;1
mɛf;6
ɡfi;3
iʀjaf;1
ljɡzis;1
mɛksɑ̃;14
ʀds;6
klɔwn;45
bʀju;2
puɲ;2
ʀead;2
dpkɡ;5
əym;1
aʀtm;1
sʃəɛt;1
sed;4
slɛ̃k;2
wɛʀpk;51
saʀʒ;5
skəz;3
stʀɛtʃ;3
sʀy;25
kfʀəɛbs;3
lksdə;3
lks;18
ksfsə;9
vʀms;1
kɔ̃tʀib;1
tftp;6
lts;9
tjəi;2
ekɔʀsɑ̃;1
sʃwɛ̃;26
saɡzi;4
zwad;1
ʃləa;1
tɥia;8
pʀyʃ;5
œvʀɑ̃;20
ɡʀd;3
tawɛ;69
dʀœ́;7
fɛʀl;13
aʒɛ̃ɡ;2
pəɛt;8
skap;10
op;23
skle;35
əkip;3
yka;10
ykaʀ;2
ʒjia;32
dɛbɔ̄;3
iʀy;12
slim;8
iɥy;4
bɔ̃dɑ̃;1
明治;1
ɔ̄ky;22
sɛɡɔ̄;10
iwao;3
ɔ̄ia;3
tɔ̃pɑ̃;5
ɡmʀ;6
mɑ̃ʀ;2
smʀ;6
pləɡzəʀ;3
ɔsʀ;3
ɔvl;2
kkabl;13
ʒbo;2
nṯʀ;16
nṯʀt;2
nṯ;1
nfʀ;15
ṯʀt;1
tʀt;1
tʒɛʀ;2
ṯʀ;1
ʒīʀ;1
ɛlkk;5
bȝw;1
s̮m;4
tʀonɑ̃;4
fulɑ̃;6
nəb;4
nə̀p;2
tɔ̀;3
sɛdʒ;3
dʒɛʀ;59
seliʀ;5
duɑ̃;17
wadʒ;10
kau;63
tɛʀtʀ;41
pʀjeɛ̃;6
mimɑ̃;1
ɔʀtɑ̃;5
ljʃ;2
k̂ʀəs;9
dɔɛf;1
kɑ̃kɔ̄;1
kʀistɔ́vão;2
ɲɛ̃ɡ;5
zɔɛ;1
ɛʀmɑ̃;5
blɔb;4
sls;3
kɥikk;2
btʀfs;4
vyɑ̃;1
ɡzɔʀɡ;4
nkyʀs;2
lfs;2
aɲy;2
liɡtdm;1
tɡz;2
əbyj;1
fpm;9
əɔpkɡ;1
aʒəo;1
siʀkl;25
tdk;6
zyksɡzɛ;1
δέκα;1
manɑ̃;3
dmʀ;4
ʒuk;4
tlt;6
melj;23
dʀja;81
ɔdɛl;7
sjis;16
stʀɛɡ;54
stɔfl;1
bʀisɑ̃;14
ɛʀk;17
titl;50
ɡʀjɛs;2
kky;17
djɔʀ;26
tijaʀ;15
wɑ̃ts;1
vpʀo;1
mɥɛl;14
stɛ̃ɡ;15
twiɡ;3
ɡljan;3
żə;5
splɛ;10
stəidl;1
mkkɑ̃;28
mül;1
ʃjɔ̃;22
sʃø;12
dʒý;1
kljat;2
bwajn;9
ʀwam;1
klɔ̃;25
taʀf;8
vjɛjlɔt;2
lɥas;2
sdə;5
fləad;1
ʃəwaj;1
sɔɔk;11
ləfi;2
stɔwn;16
ɥaʃ;2
taʀaɛ̃;2
ɔwt;1
abɔʀʀɑ̃;1
kɔnɛl;33
nɔɔt;2
dýn;1
kɔnɔl;23
daj;4
desy;10
taɔʀ;7
pɔɑ̃;20
etʀɛ̃t;8
amɔ̃ɡ;22
ɔtɛʀ;6
ɡʀjɔl;1
pʀisɑ̃;6
ško;10
ʒɑ̃sʃ;3
pɑ̃tɑ̃ɡlə;1
stɔʀkk;6
madʒ;7
twe;18
ʀykk;4
tʀɑ̃p;7
pʀwaja;10
sʃʀə;39
ɡwajəʀ;7
lidl;6
kəɔɡ;2
kɔnəl;16
spɑ̃sə;20
fʀjɛl;4
ʀɔɛs;2
slas;9
ʒiɔʀn;1
dɛlv;1
ytʀeɑn;1
aʀɔk;1
pkys;40
nwajot;1
ilitʃ;20
kʀuʃ;99
ʀsfs;17
ilwa;3
baiɔɡ;1
jɛl;30
wun;8
mʃɑ̃;7
fiksje;6
paia;39
kaɲɑ̃;1
ɡɛɑ̃;4
dijəʀ;3
wijuɡ;13
miln;25
kaʀtw;1
yzaaf;4
zab;10
tazɔ̄;1
lɛjt;16
mwajy;5
kɔ̃klyʀɑ̃;9
sʃja;35
kyɑ̃t;4
ǩɛʀni;3
ifao;6
asb;6
nydʒ;2
pɡd;5
ɛkʀe;1
ʀəitʒɑ̃;1
sɛsd;1
bɔm;52
zɔw;23
slɔb;1
zuʀn;2
deljəʀ;2
lɡdʒ;8
משפט;1
בינלאומי;1
פומבי;1
ʒnb;4
̣ḏ;6
nəjit;1
ʀaˁyn;3
ʀjɛb;2
atʀib;3
ʒwnw;4
bȝst;4
spdw;4
dɛtḅd;1
kɑn̮n;1
sɛtwȝs;1
